coordinate,k_rad_per_um,lambda_um,Rs,Rp,Ts,Tp,As,Ap,Psi_deg,Delta_deg
19600.0,12.315043202071989,0.5102040816326531,0.42079257813677323,0.0213327601691931,0.46944479114916865,0.8495956612130491,0.10976263071405817,0.12907157861775787,12.689059304858215,233.53600659673492
19625.0,12.330751165339937,0.5095541401273886,0.4307063069626494,0.0228794911886672,0.4610408320453331,0.8480479952489656,0.10825286099201759,0.12907251356236726,12.97886235709233,232.55006500697755
19650.0,12.346459128607888,0.5089058524173028,0.4405670431172925,0.024473024579493474,0.45269771448921536,0.8464672437887074,0.10673524239349208,0.12905973163179907,13.261912227004155,231.60050182133995
19675.0,12.362167091875836,0.5082592121982211,0.45035857127357215,0.026112329995541528,0.4444282639414433,0.8448542768878062,0.10521316478498455,0.1290333931166523,13.538678701237387,230.6841910457291
19700.0,12.377875055143784,0.5076142131979696,0.4600661826680561,0.027796353042239715,0.4362440410832857,0.843209978837682,0.10368977624865822,0.1289936681200783,13.809591106774025,229.7982825338024
19725.0,12.393583018411734,0.5069708491761724,0.4696766206004532,0.029524016602545312,0.4281553924363641,0.8415352472057333,0.10216798696318269,0.12894073619172142,14.075040484781145,228.94017531082696
19750.0,12.409290981679684,0.5063291139240506,0.4791780190023829,0.03129422217317909,0.42017150619852445,0.8398309918741743,0.10065047479909267,0.12887478595264656,14.335381943780874,228.10749422410134
19775.0,12.424998944947632,0.5056890012642226,0.48855983576846507,0.033105851208330685,0.41230047190196856,0.8380981340794131,0.09913969232956638,0.1287960147122562,14.590937097133484,227.29806930565022
19800.0,12.440706908215581,0.505050505050505,0.49781278237051135,0.0349577664680496,0.4045493426494628,0.836337605453663,0.0976378749800258,0.12870462807828742,14.841996513586714,226.50991738654457
19825.0,12.45641487148353,0.5044136191677175,0.5069287511018452,0.03684881336861588,0.39692419883400404,0.8345503470705241,0.09614705006415075,0.12860083956086,15.08882212861558,225.74122561193678
19850.0,12.47212283475148,0.5037783375314862,0.5159007411275289,0.038777821332224426,0.3894302123933477,0.8327373084961261,0.09466904647912339,0.12848487017164945,15.33164957925945,224.990336584946
19875.0,12.487830798019427,0.5031446540880503,0.5247227843515814,0.0407436051333823,0.3820717107902144,0.8308994468474583,0.09320550485820422,0.12835694801915942,15.570690436882952,224.2557349249297
19900.0,12.503538761287377,0.5025125628140703,0.5333898719568447,0.042744966239497195,0.3748522400396758,0.8290377258593942,0.09175788800347945,0.12821730790110863,15.806134321352614,223.5360350677868
19925.0,12.519246724555325,0.5018820577164367,0.5418978823286293,0.04478069414320191,0.3677746262259332,0.8271531149619027,0.09032749144543745,0.12806619089489535,16.038150887048744,222.8299701672042
19950.0,12.534954687823275,0.5012531328320802,0.5502435109411782,0.04684956768404839,0.36084103506040205,0.825246588368864,0.08891545399841977,0.12790384394708765,16.26689167635278,222.13638197926426
